game_id,season,week,team,opponent,location,off_red_zone_app_perc,off_red_zone_eff,def_red_zone_app_perc,def_red_zone_eff
2010_09_DAL_GB,2010,9,DAL,GB,away,0.09090909090909091,1,0.38461538461538464,0.6
2010_09_PIT_CIN,2010,9,CIN,PIT,home,0.21428571428571427,0.6666666666666666,0.18181818181818182,0.5
2010_09_PIT_CIN,2010,9,PIT,CIN,away,0.21428571428571427,0.6666666666666666,0.25,0.6666666666666666
2010_10_BAL_ATL,2010,10,ATL,BAL,home,0.2,0.5,0,0
2010_10_BAL_ATL,2010,10,BAL,ATL,away,0.3,1,0.08333333333333333,0
2010_10_DET_BUF,2010,10,BUF,DET,home,0.21428571428571427,0.6666666666666666,0.2727272727272727,0.6666666666666666
2010_10_DET_BUF,2010,10,DET,BUF,away,0.07692307692307693,0,0.09090909090909091,0
2010_10_MIN_CHI,2010,10,CHI,MIN,home,0.38461538461538464,0.6,0,0
2010_10_MIN_CHI,2010,10,MIN,CHI,away,0.23076923076923078,0,0.4,0.25
2010_10_NYJ_CLE,2010,10,CLE,NYJ,home,0.3076923076923077,0.5,0.3333333333333333,0.25
2010_10_NYJ_CLE,2010,10,NYJ,CLE,away,0.3076923076923077,0.25,0.23076923076923078,0.6666666666666666
2010_10_CIN_IND,2010,10,IND,CIN,home,0.23076923076923078,0.3333333333333333,0.2222222222222222,1
2010_10_CIN_IND,2010,10,CIN,IND,away,0.23076923076923078,0.6666666666666666,0.18181818181818182,0.5
2010_10_HOU_JAX,2010,10,JAX,HOU,home,0.36363636363636365,0.5,0.14285714285714285,0
2010_10_HOU_JAX,2010,10,HOU,JAX,away,0.3333333333333333,0.75,0.2222222222222222,0.5
2010_10_TEN_MIA,2010,10,MIA,TEN,home,0.4166666666666667,0.6,0.15384615384615385,0.5
2010_10_TEN_MIA,2010,10,TEN,MIA,away,0.16666666666666666,1,0.46153846153846156,0.5
2010_10_CAR_TB,2010,10,TB,CAR,home,0.2727272727272727,0.6666666666666666,0.23076923076923078,0.6666666666666666
2010_10_CAR_TB,2010,10,CAR,TB,away,0.25,0.3333333333333333,0.25,0.3333333333333333
2010_10_KC_DEN,2010,10,DEN,KC,home,0.4166666666666667,1,0.4166666666666667,0
2010_10_KC_DEN,2010,10,KC,DEN,away,0.4166666666666667,0.6,0.25,0.3333333333333333
2010_10_SEA_ARI,2010,10,ARI,SEA,home,0.3076923076923077,0.5,0.3076923076923077,0.5
2010_10_SEA_ARI,2010,10,SEA,ARI,away,0.5714285714285714,0.25,0.09090909090909091,0
2010_10_DAL_NYG,2010,10,NYG,DAL,home,0.3333333333333333,0.25,0.5555555555555556,0.4
2010_10_DAL_NYG,2010,10,DAL,NYG,away,0.3076923076923077,0.25,0.38461538461538464,0.6
2010_10_STL_SF,2010,10,SF,LA,home,0.3333333333333333,0.4,0.46153846153846156,0.6666666666666666
2010_10_STL_SF,2010,10,LA,SF,away,0.21428571428571427,0.6666666666666666,0.09090909090909091,1
2010_10_NE_PIT,2010,10,PIT,NE,home,0.38461538461538464,0.4,0.25,0.6666666666666666
2010_10_NE_PIT,2010,10,NE,PIT,away,0.4166666666666667,0.6,0.2,0.5
2010_10_PHI_WAS,2010,10,WAS,PHI,home,0.21428571428571427,1,0.18181818181818182,0.5
2010_10_PHI_WAS,2010,10,PHI,WAS,away,0.2857142857142857,1,0.2222222222222222,0
2010_11_CHI_MIA,2010,11,MIA,CHI,home,0,0,0.15384615384615385,0.5
2010_11_CHI_MIA,2010,11,CHI,MIA,away,0.2,0.5,0,0
2010_11_BAL_CAR,2010,11,CAR,BAL,home,0.06666666666666667,0,0.25,0.3333333333333333
2010_11_BAL_CAR,2010,11,BAL,CAR,away,0.2857142857142857,0.25,0.08333333333333333,0
2010_11_BUF_CIN,2010,11,CIN,BUF,home,0.4166666666666667,0.6,0.18181818181818182,0.5
2010_11_BUF_CIN,2010,11,BUF,CIN,away,0.2727272727272727,0.6666666666666666,0.2727272727272727,0.6666666666666666
2010_11_DET_DAL,2010,11,DAL,DET,home,0.25,1,0.38461538461538464,0.6
2010_11_DET_DAL,2010,11,DET,DAL,away,0.16666666666666666,1,0.09090909090909091,0
2010_11_CLE_JAX,2010,11,JAX,CLE,home,0.23076923076923078,1,0.14285714285714285,0
2010_11_CLE_JAX,2010,11,CLE,JAX,away,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.25
2010_11_ARI_KC,2010,11,KC,ARI,home,0.3333333333333333,0.75,0.25,0.3333333333333333
2010_11_ARI_KC,2010,11,ARI,KC,away,0.2727272727272727,0.3333333333333333,0.3076923076923077,0.5
2010_11_GB_MIN,2010,11,MIN,GB,home,0.08333333333333333,0,0.4,0.25
2010_11_GB_MIN,2010,11,GB,MIN,away,0.18181818181818182,1,0.36363636363636365,0
2010_11_HOU_NYJ,2010,11,NYJ,HOU,home,0.38461538461538464,0.4,0.23076923076923078,0.6666666666666666
2010_11_HOU_NYJ,2010,11,HOU,NYJ,away,0.2857142857142857,0.5,0.2222222222222222,0.5
2010_11_OAK_PIT,2010,11,PIT,LV,home,0.23076923076923078,1,0.25,0.6666666666666666
2010_11_OAK_PIT,2010,11,LV,PIT,away,0,0,0.36363636363636365,0.75
2010_11_WAS_TEN,2010,11,TEN,WAS,home,0.16666666666666666,0,0.46153846153846156,0.5
2010_11_WAS_TEN,2010,11,WAS,TEN,away,0.25,0.3333333333333333,0.18181818181818182,0.5
2010_11_SEA_NO,2010,11,NO,SEA,home,0.5555555555555556,0.4,0.2727272727272727,0.6666666666666666
2010_11_SEA_NO,2010,11,SEA,NO,away,0.3,0.3333333333333333,0.09090909090909091,0
2010_11_TB_SF,2010,11,SF,TB,home,0,0,0.46153846153846156,0.6666666666666666
2010_11_TB_SF,2010,11,TB,SF,away,0.25,1,0.23076923076923078,0.6666666666666666
2010_11_ATL_STL,2010,11,LA,ATL,home,0.16666666666666666,0.5,0.09090909090909091,1
2010_11_ATL_STL,2010,11,ATL,LA,away,0.45454545454545453,0.4,0,0
2010_11_IND_NE,2010,11,NE,IND,home,0.3,0.6666666666666666,0.2,0.5
2010_11_IND_NE,2010,11,IND,NE,away,0.4444444444444444,1,0.2222222222222222,1
2010_11_NYG_PHI,2010,11,PHI,NYG,home,0.4166666666666667,0.2,0.2222222222222222,0
2010_11_NYG_PHI,2010,11,NYG,PHI,away,0.25,0.6666666666666666,0.5555555555555556,0.4
2010_11_DEN_SD,2010,11,LAC,DEN,home,0.23076923076923078,1,0.07692307692307693,0
2010_11_DEN_SD,2010,11,DEN,LAC,away,0.16666666666666666,1,0.4166666666666667,0
2010_12_NE_DET,2010,12,DET,NE,home,0.36363636363636365,0.75,0.09090909090909091,0
2010_12_NE_DET,2010,12,NE,DET,away,0.4166666666666667,0.8,0.2,0.5
2010_12_NO_DAL,2010,12,DAL,NO,home,0.25,0.6666666666666666,0.38461538461538464,0.6
2010_12_NO_DAL,2010,12,NO,DAL,away,0.36363636363636365,0.75,0.2727272727272727,0.6666666666666666
2010_12_CIN_NYJ,2010,12,NYJ,CIN,home,0.13333333333333333,0.5,0.23076923076923078,0.6666666666666666
2010_12_CIN_NYJ,2010,12,CIN,NYJ,away,0.21428571428571427,0.3333333333333333,0.18181818181818182,0.5
2010_12_GB_ATL,2010,12,ATL,GB,home,0.25,1,0,0
2010_12_GB_ATL,2010,12,GB,ATL,away,0.4444444444444444,0.5,0.36363636363636365,0
2010_12_PIT_BUF,2010,12,BUF,PIT,home,0.23076923076923078,0,0.2727272727272727,0.6666666666666666
2010_12_PIT_BUF,2010,12,PIT,BUF,away,0.08333333333333333,1,0.25,0.6666666666666666
2010_12_CAR_CLE,2010,12,CLE,CAR,home,0.2857142857142857,0.75,0.3333333333333333,0.25
2010_12_CAR_CLE,2010,12,CAR,CLE,away,0,0,0.25,0.3333333333333333
2010_12_TEN_HOU,2010,12,HOU,TEN,home,0.36363636363636365,0.5,0.2222222222222222,0.5
2010_12_TEN_HOU,2010,12,TEN,HOU,away,0.2,0,0.46153846153846156,0.5
2010_12_JAX_NYG,2010,12,NYG,JAX,home,0.3,0,0.5555555555555556,0.4
2010_12_JAX_NYG,2010,12,JAX,NYG,away,0.3333333333333333,0.6666666666666666,0.14285714285714285,0
2010_12_MIN_WAS,2010,12,WAS,MIN,home,0.09090909090909091,1,0.18181818181818182,0.5
2010_12_MIN_WAS,2010,12,MIN,WAS,away,0.36363636363636365,0.5,0.4,0.25
2010_12_MIA_OAK,2010,12,LV,MIA,home,0.07142857142857142,0,0.36363636363636365,0.75
2010_12_MIA_OAK,2010,12,MIA,LV,away,0.23076923076923078,0,0.15384615384615385,0.5
2010_12_KC_SEA,2010,12,SEA,KC,home,0.07142857142857142,1,0.09090909090909091,0
2010_12_KC_SEA,2010,12,KC,SEA,away,0.38461538461538464,1,0.25,0.3333333333333333
2010_12_TB_BAL,2010,12,BAL,TB,home,0.16666666666666666,0.5,0.08333333333333333,0
2010_12_TB_BAL,2010,12,TB,BAL,away,0.16666666666666666,0.5,0.23076923076923078,0.6666666666666666
2010_12_PHI_CHI,2010,12,CHI,PHI,home,0.36363636363636365,0.75,0,0
2010_12_PHI_CHI,2010,12,PHI,CHI,away,0.45454545454545453,0.2,0.2222222222222222,0
2010_12_STL_DEN,2010,12,DEN,LA,home,0.21428571428571427,1,0.4166666666666667,0
2010_12_STL_DEN,2010,12,LA,DEN,away,0.35714285714285715,0.4,0.09090909090909091,1
2010_12_SD_IND,2010,12,IND,LAC,home,0.16666666666666666,1,0.2222222222222222,1
2010_12_SD_IND,2010,12,LAC,IND,away,0.38461538461538464,0.2,0.07692307692307693,0
2010_12_SF_ARI,2010,12,ARI,SF,home,0.2727272727272727,0,0.3076923076923077,0.5
2010_12_SF_ARI,2010,12,SF,ARI,away,0.3333333333333333,0.5,0.46153846153846156,0.6666666666666666
2010_13_HOU_PHI,2010,13,PHI,HOU,home,0.6,0.6666666666666666,0.2222222222222222,0
2010_13_HOU_PHI,2010,13,HOU,PHI,away,0.2727272727272727,1,0.2222222222222222,0.5
2010_13_NO_CIN,2010,13,CIN,NO,home,0.5454545454545454,0.5,0.18181818181818182,0.5
2010_13_NO_CIN,2010,13,NO,CIN,away,0.3,0.6666666666666666,0.2727272727272727,0.6666666666666666
2010_13_CHI_DET,2010,13,DET,CHI,home,0.2222222222222222,0.5,0.09090909090909091,0
2010_13_CHI_DET,2010,13,CHI,DET,away,0.3,1,0,0
2010_13_SF_GB,2010,13,GB,SF,home,0.45454545454545453,0.4,0.36363636363636365,0
2010_13_SF_GB,2010,13,SF,GB,away,0.18181818181818182,0,0.46153846153846156,0.6666666666666666
2010_13_DEN_KC,2010,13,KC,DEN,home,0.18181818181818182,0.5,0.25,0.3333333333333333
2010_13_DEN_KC,2010,13,DEN,KC,away,0.08333333333333333,0,0.4166666666666667,0
2010_13_CLE_MIA,2010,13,MIA,CLE,home,0.07142857142857142,1,0.15384615384615385,0.5
2010_13_CLE_MIA,2010,13,CLE,MIA,away,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.25
2010_13_BUF_MIN,2010,13,MIN,BUF,home,0.2857142857142857,0.75,0.4,0.25
2010_13_BUF_MIN,2010,13,BUF,MIN,away,0.14285714285714285,0.5,0.2727272727272727,0.6666666666666666
2010_13_WAS_NYG,2010,13,NYG,WAS,home,0.3333333333333333,0.6,0.5555555555555556,0.4
2010_13_WAS_NYG,2010,13,WAS,NYG,away,0,0,0.18181818181818182,0.5
2010_13_JAX_TEN,2010,13,TEN,JAX,home,0.25,0,0.46153846153846156,0.5
2010_13_JAX_TEN,2010,13,JAX,TEN,away,0.3333333333333333,0.6666666666666666,0.14285714285714285,0
2010_13_OAK_SD,2010,13,LAC,LV,home,0.2222222222222222,0.5,0.07692307692307693,0
2010_13_OAK_SD,2010,13,LV,LAC,away,0.36363636363636365,1,0.36363636363636365,0.75
2010_13_STL_ARI,2010,13,ARI,LA,home,0,0,0.3076923076923077,0.5
2010_13_STL_ARI,2010,13,LA,ARI,away,0.2727272727272727,0,0.09090909090909091,1
2010_13_DAL_IND,2010,13,IND,DAL,home,0.21428571428571427,1,0.2222222222222222,1
2010_13_DAL_IND,2010,13,DAL,IND,away,0.15384615384615385,0.5,0.38461538461538464,0.6
2010_13_CAR_SEA,2010,13,SEA,CAR,home,0.25,0.6666666666666666,0.09090909090909091,0
2010_13_CAR_SEA,2010,13,CAR,SEA,away,0.25,0.6666666666666666,0.25,0.3333333333333333
2010_13_ATL_TB,2010,13,TB,ATL,home,0.3333333333333333,0.75,0.23076923076923078,0.6666666666666666
2010_13_ATL_TB,2010,13,ATL,TB,away,0.3076923076923077,0.75,0,0
2010_13_PIT_BAL,2010,13,BAL,PIT,home,0.18181818181818182,0.5,0.08333333333333333,0
2010_13_PIT_BAL,2010,13,PIT,BAL,away,0.18181818181818182,0.5,0.25,0.6666666666666666
2010_13_NYJ_NE,2010,13,NE,NYJ,home,0.5,1,0.2,0.5
2010_13_NYJ_NE,2010,13,NYJ,NE,away,0.18181818181818182,0,0.23076923076923078,0.6666666666666666
2010_14_IND_TEN,2010,14,TEN,IND,home,0.36363636363636365,1,0.46153846153846156,0.5
2010_14_IND_TEN,2010,14,IND,TEN,away,0.5,0.6,0.2222222222222222,1
2010_14_CLE_BUF,2010,14,BUF,CLE,home,0.4,0.25,0.2727272727272727,0.6666666666666666
2010_14_CLE_BUF,2010,14,CLE,BUF,away,0.2,0,0.3333333333333333,0.25
2010_14_ATL_CAR,2010,14,CAR,ATL,home,0.23076923076923078,0.3333333333333333,0.25,0.3333333333333333
2010_14_ATL_CAR,2010,14,ATL,CAR,away,0.3076923076923077,1,0,0
2010_14_GB_DET,2010,14,DET,GB,home,0.06666666666666667,1,0.09090909090909091,0
2010_14_GB_DET,2010,14,GB,DET,away,0.07142857142857142,0,0.36363636363636365,0
2010_14_OAK_JAX,2010,14,JAX,LV,home,0.23076923076923078,0.6666666666666666,0.14285714285714285,0
2010_14_OAK_JAX,2010,14,LV,JAX,away,0.14285714285714285,0.5,0.36363636363636365,0.75
2010_14_CIN_PIT,2010,14,PIT,CIN,home,0.2727272727272727,0,0.25,0.6666666666666666
2010_14_CIN_PIT,2010,14,CIN,PIT,away,0.2,0.5,0.18181818181818182,0.5
2010_14_TB_WAS,2010,14,WAS,TB,home,0.4166666666666667,0.4,0.18181818181818182,0.5
2010_14_TB_WAS,2010,14,TB,WAS,away,0.25,0,0.23076923076923078,0.6666666666666666
2010_14_STL_NO,2010,14,NO,LA,home,0.25,0.6666666666666666,0.2727272727272727,0.6666666666666666
2010_14_STL_NO,2010,14,LA,NO,away,0.3333333333333333,0.25,0.09090909090909091,1
2010_14_SEA_SF,2010,14,SF,SEA,home,0.2857142857142857,0.25,0.46153846153846156,0.6666666666666666
2010_14_SEA_SF,2010,14,SEA,SF,away,0.2857142857142857,0.5,0.09090909090909091,0
2010_14_DEN_ARI,2010,14,ARI,DEN,home,0.29411764705882354,0.4,0.3076923076923077,0.5
2010_14_DEN_ARI,2010,14,DEN,ARI,away,0.17647058823529413,0.3333333333333333,0.4166666666666667,0
2010_14_NE_CHI,2010,14,CHI,NE,home,0.2,0.5,0,0
2010_14_NE_CHI,2010,14,NE,CHI,away,0.4166666666666667,0.4,0.2,0.5
2010_14_MIA_NYJ,2010,14,NYJ,MIA,home,0.06666666666666667,0,0.23076923076923078,0.6666666666666666
2010_14_MIA_NYJ,2010,14,MIA,NYJ,away,0.125,0.5,0.15384615384615385,0.5
2010_14_KC_SD,2010,14,LAC,KC,home,0.4444444444444444,1,0.07692307692307693,0
2010_14_KC_SD,2010,14,KC,LAC,away,0,0,0.25,0.3333333333333333
2010_14_PHI_DAL,2010,14,DAL,PHI,home,0.25,0.6666666666666666,0.38461538461538464,0.6
2010_14_PHI_DAL,2010,14,PHI,DAL,away,0.3076923076923077,0.5,0.2222222222222222,0
2010_14_NYG_MIN,2010,14,MIN,NYG,neutral,0.07142857142857142,0,0.4,0.25
2010_14_NYG_MIN,2010,14,NYG,MIN,neutral,0.21428571428571427,0.6666666666666666,0.5555555555555556,0.4
2010_14_BAL_HOU,2010,14,HOU,BAL,home,0.23076923076923078,0.6666666666666666,0.2222222222222222,0.5
2010_14_BAL_HOU,2010,14,BAL,HOU,away,0.23076923076923078,1,0.08333333333333333,0
2010_15_SF_SD,2010,15,LAC,SF,home,0.2727272727272727,0.6666666666666666,0.07692307692307693,0
2010_15_SF_SD,2010,15,SF,LAC,away,0.2,0.5,0.46153846153846156,0.6666666666666666
2010_15_NO_BAL,2010,15,BAL,NO,home,0.4166666666666667,0.4,0.08333333333333333,0
2010_15_NO_BAL,2010,15,NO,BAL,away,0.3333333333333333,0.75,0.2727272727272727,0.6666666666666666
2010_15_ARI_CAR,2010,15,CAR,ARI,home,0.3333333333333333,0.25,0.25,0.3333333333333333
2010_15_ARI_CAR,2010,15,ARI,CAR,away,0.2727272727272727,0.3333333333333333,0.3076923076923077,0.5
2010_15_CLE_CIN,2010,15,CIN,CLE,home,0.4444444444444444,0.25,0.18181818181818182,0.5
2010_15_CLE_CIN,2010,15,CLE,CIN,away,0.125,0,0.3333333333333333,0.25
2010_15_WAS_DAL,2010,15,DAL,WAS,home,0.5833333333333334,0.42857142857142855,0.38461538461538464,0.6
2010_15_WAS_DAL,2010,15,WAS,DAL,away,0.3333333333333333,1,0.18181818181818182,0.5
2010_15_JAX_IND,2010,15,IND,JAX,home,0.21428571428571427,0.3333333333333333,0.2222222222222222,1
2010_15_JAX_IND,2010,15,JAX,IND,away,0.25,0.6666666666666666,0.14285714285714285,0
2010_15_BUF_MIA,2010,15,MIA,BUF,home,0.16666666666666666,1,0.15384615384615385,0.5
2010_15_BUF_MIA,2010,15,BUF,MIA,away,0.3,0.6666666666666666,0.2727272727272727,0.6666666666666666
2010_15_PHI_NYG,2010,15,NYG,PHI,home,0.25,0.75,0.5555555555555556,0.4
2010_15_PHI_NYG,2010,15,PHI,NYG,away,0.25,0.75,0.2222222222222222,0
2010_15_KC_STL,2010,15,LA,KC,home,0.14285714285714285,0.5,0.09090909090909091,1
2010_15_KC_STL,2010,15,KC,LA,away,0.21428571428571427,1,0.25,0.3333333333333333
2010_15_DET_TB,2010,15,TB,DET,home,0.2222222222222222,0,0.23076923076923078,0.6666666666666666
2010_15_DET_TB,2010,15,DET,TB,away,0.5555555555555556,0.4,0.09090909090909091,0
2010_15_HOU_TEN,2010,15,TEN,HOU,home,0.45454545454545453,0.8,0.46153846153846156,0.5
2010_15_HOU_TEN,2010,15,HOU,TEN,away,0.3,0.6666666666666666,0.2222222222222222,0.5
2010_15_ATL_SEA,2010,15,SEA,ATL,home,0.16666666666666666,1,0.09090909090909091,0
2010_15_ATL_SEA,2010,15,ATL,SEA,away,0.3333333333333333,0.5,0,0
2010_15_DEN_OAK,2010,15,LV,DEN,home,0.1875,0.6666666666666666,0.36363636363636365,0.75
2010_15_DEN_OAK,2010,15,DEN,LV,away,0.07142857142857142,0,0.4166666666666667,0
2010_15_NYJ_PIT,2010,15,PIT,NYJ,home,0.3333333333333333,0.6666666666666666,0.25,0.6666666666666666
2010_15_NYJ_PIT,2010,15,NYJ,PIT,away,0.3333333333333333,0.3333333333333333,0.23076923076923078,0.6666666666666666
2010_15_GB_NE,2010,15,NE,GB,home,0.25,0.6666666666666666,0.2,0.5
2010_15_GB_NE,2010,15,GB,NE,away,0.4166666666666667,0.4,0.36363636363636365,0
2010_15_CHI_MIN,2010,15,MIN,CHI,home,0.21428571428571427,0.3333333333333333,0.4,0.25
2010_15_CHI_MIN,2010,15,CHI,MIN,away,0.42857142857142855,0.3333333333333333,0,0
2010_16_CAR_PIT,2010,16,PIT,CAR,home,0.46153846153846156,0.3333333333333333,0.25,0.6666666666666666
2010_16_CAR_PIT,2010,16,CAR,PIT,away,0.08333333333333333,0,0.25,0.3333333333333333
2010_16_DAL_ARI,2010,16,ARI,DAL,home,0,0,0.3076923076923077,0.5
2010_16_DAL_ARI,2010,16,DAL,ARI,away,0.07692307692307693,1,0.38461538461538464,0.6
2010_16_NE_BUF,2010,16,BUF,NE,home,0.25,0,0.2727272727272727,0.6666666666666666
2010_16_NE_BUF,2010,16,NE,BUF,away,0.38461538461538464,0.6,0.2,0.5
2010_16_NYJ_CHI,2010,16,CHI,NYJ,home,0.21428571428571427,0.3333333333333333,0,0
2010_16_NYJ_CHI,2010,16,NYJ,CHI,away,0.3076923076923077,0.5,0.23076923076923078,0.6666666666666666
2010_16_BAL_CLE,2010,16,CLE,BAL,home,0.1,0,0.3333333333333333,0.25
2010_16_BAL_CLE,2010,16,BAL,CLE,away,0.2,0.5,0.08333333333333333,0
2010_16_WAS_JAX,2010,16,JAX,WAS,home,0.125,0.5,0.14285714285714285,0
2010_16_WAS_JAX,2010,16,WAS,JAX,away,0.26666666666666666,0.5,0.18181818181818182,0.5
2010_16_TEN_KC,2010,16,KC,TEN,home,0.2857142857142857,0.5,0.25,0.3333333333333333
2010_16_TEN_KC,2010,16,TEN,KC,away,0,0,0.46153846153846156,0.5
2010_16_DET_MIA,2010,16,MIA,DET,home,0.3333333333333333,0.75,0.15384615384615385,0.5
2010_16_DET_MIA,2010,16,DET,MIA,away,0.15384615384615385,0.5,0.09090909090909091,0
2010_16_SF_STL,2010,16,LA,SF,home,0.3333333333333333,0.4,0.09090909090909091,1
2010_16_SF_STL,2010,16,SF,LA,away,0.07142857142857142,0,0.46153846153846156,0.6666666666666666
2010_16_SD_CIN,2010,16,CIN,LAC,home,0.3076923076923077,1,0.18181818181818182,0.5
2010_16_SD_CIN,2010,16,LAC,CIN,away,0.25,0.3333333333333333,0.07692307692307693,0
2010_16_HOU_DEN,2010,16,DEN,HOU,home,0.45454545454545453,0.6,0.4166666666666667,0
2010_16_HOU_DEN,2010,16,HOU,DEN,away,0.3,0.6666666666666666,0.2222222222222222,0.5
2010_16_IND_OAK,2010,16,LV,IND,home,0.13333333333333333,0.5,0.36363636363636365,0.75
2010_16_IND_OAK,2010,16,IND,LV,away,0.42857142857142855,0.6666666666666666,0.2222222222222222,1
2010_16_NYG_GB,2010,16,GB,NYG,home,0.42857142857142855,0.8333333333333334,0.36363636363636365,0
2010_16_NYG_GB,2010,16,NYG,GB,away,0,0,0.5555555555555556,0.4
2010_16_SEA_TB,2010,16,TB,SEA,home,0.4,0.75,0.23076923076923078,0.6666666666666666
2010_16_SEA_TB,2010,16,SEA,TB,away,0.18181818181818182,1,0.09090909090909091,0
2010_16_NO_ATL,2010,16,ATL,NO,home,0.15384615384615385,0.5,0,0
2010_16_NO_ATL,2010,16,NO,ATL,away,0.15384615384615385,1,0.2727272727272727,0.6666666666666666
2010_16_MIN_PHI,2010,16,PHI,MIN,home,0.16666666666666666,1,0.2222222222222222,0
2010_16_MIN_PHI,2010,16,MIN,PHI,away,0.2727272727272727,0.6666666666666666,0.4,0.25
2010_17_CAR_ATL,2010,17,ATL,CAR,home,0.38461538461538464,0.6,0,0
2010_17_CAR_ATL,2010,17,CAR,ATL,away,0.15384615384615385,0.5,0.25,0.3333333333333333
2010_17_CIN_BAL,2010,17,BAL,CIN,home,0.14285714285714285,0.5,0.08333333333333333,0
2010_17_CIN_BAL,2010,17,CIN,BAL,away,0.3076923076923077,0.25,0.18181818181818182,0.5
2010_17_PIT_CLE,2010,17,CLE,PIT,home,0.2,0.5,0.3333333333333333,0.25
2010_17_PIT_CLE,2010,17,PIT,CLE,away,0.5555555555555556,0.8,0.25,0.6666666666666666
2010_17_MIN_DET,2010,17,DET,MIN,home,0.4,0.5,0.09090909090909091,0
2010_17_MIN_DET,2010,17,MIN,DET,away,0.09090909090909091,0,0.4,0.25
2010_17_OAK_KC,2010,17,KC,LV,home,0.23076923076923078,0.3333333333333333,0.25,0.3333333333333333
2010_17_OAK_KC,2010,17,LV,KC,away,0.15384615384615385,1,0.36363636363636365,0.75
2010_17_MIA_NE,2010,17,NE,MIA,home,0.5,0.5,0.2,0.5
2010_17_MIA_NE,2010,17,MIA,NE,away,0,0,0.15384615384615385,0.5
2010_17_TB_NO,2010,17,NO,TB,home,0.3333333333333333,0.3333333333333333,0.2727272727272727,0.6666666666666666
2010_17_TB_NO,2010,17,TB,NO,away,0.3,0.6666666666666666,0.23076923076923078,0.6666666666666666
2010_17_BUF_NYJ,2010,17,NYJ,BUF,home,0.35714285714285715,0.6,0.23076923076923078,0.6666666666666666
2010_17_BUF_NYJ,2010,17,BUF,NYJ,away,0,0,0.2727272727272727,0.6666666666666666
2010_17_SD_DEN,2010,17,DEN,LAC,home,0.2,1,0.4166666666666667,0
2010_17_SD_DEN,2010,17,LAC,DEN,away,0.21428571428571427,0.3333333333333333,0.07692307692307693,0
2010_17_CHI_GB,2010,17,GB,CHI,home,0.14285714285714285,0.5,0.36363636363636365,0
2010_17_CHI_GB,2010,17,CHI,GB,away,0.15384615384615385,0,0,0
2010_17_JAX_HOU,2010,17,HOU,JAX,home,0.36363636363636365,0.5,0.2222222222222222,0.5
2010_17_JAX_HOU,2010,17,JAX,HOU,away,0.3,0.6666666666666666,0.14285714285714285,0
2010_17_TEN_IND,2010,17,IND,TEN,home,0.08333333333333333,1,0.2222222222222222,1
2010_17_TEN_IND,2010,17,TEN,IND,away,0.18181818181818182,0.5,0.46153846153846156,0.5
2010_17_DAL_PHI,2010,17,PHI,DAL,home,0.21428571428571427,0.3333333333333333,0.2222222222222222,0
2010_17_DAL_PHI,2010,17,DAL,PHI,away,0.07692307692307693,1,0.38461538461538464,0.6
2010_17_ARI_SF,2010,17,SF,ARI,home,0.2,0.6666666666666666,0.46153846153846156,0.6666666666666666
2010_17_ARI_SF,2010,17,ARI,SF,away,0.21428571428571427,0.3333333333333333,0.3076923076923077,0.5
2010_17_NYG_WAS,2010,17,WAS,NYG,home,0.23076923076923078,0.3333333333333333,0.18181818181818182,0.5
2010_17_NYG_WAS,2010,17,NYG,WAS,away,0.14285714285714285,0.5,0.5555555555555556,0.4
2010_17_STL_SEA,2010,17,SEA,LA,home,0.2857142857142857,0.25,0.09090909090909091,0
2010_17_STL_SEA,2010,17,LA,SEA,away,0.15384615384615385,0,0.09090909090909091,1
2010_18_NO_SEA,2010,18,SEA,NO,home,0.23076923076923078,0.6666666666666666,0.09090909090909091,0
2010_18_NO_SEA,2010,18,NO,SEA,away,0.5384615384615384,0.5714285714285714,0.2727272727272727,0.6666666666666666
2010_18_NYJ_IND,2010,18,IND,NYJ,home,0.1,0,0.2222222222222222,1
2010_18_NYJ_IND,2010,18,NYJ,IND,away,0.4444444444444444,0.5,0.23076923076923078,0.6666666666666666
2010_18_BAL_KC,2010,18,KC,BAL,home,0,0,0.25,0.3333333333333333
2010_18_BAL_KC,2010,18,BAL,KC,away,0.5,0.4,0.08333333333333333,0
2010_18_GB_PHI,2010,18,PHI,GB,home,0.3,0.3333333333333333,0.2222222222222222,0
2010_18_GB_PHI,2010,18,GB,PHI,away,0.3,1,0.36363636363636365,0
2010_19_BAL_PIT,2010,19,PIT,BAL,home,0.38461538461538464,0.8,0.25,0.6666666666666666
2010_19_BAL_PIT,2010,19,BAL,PIT,away,0.23076923076923078,0.6666666666666666,0.08333333333333333,0
2010_19_GB_ATL,2010,19,ATL,GB,home,0.3,0.6666666666666666,0,0
2010_19_GB_ATL,2010,19,GB,ATL,away,0.5454545454545454,0.6666666666666666,0.36363636363636365,0
2010_19_SEA_CHI,2010,19,CHI,SEA,home,0.21428571428571427,1,0,0
2010_19_SEA_CHI,2010,19,SEA,CHI,away,0.3076923076923077,0.75,0.09090909090909091,0
2010_19_NYJ_NE,2010,19,NE,NYJ,home,0.3333333333333333,0.5,0.2,0.5
2010_19_NYJ_NE,2010,19,NYJ,NE,away,0.4166666666666667,0.8,0.23076923076923078,0.6666666666666666
2010_20_GB_CHI,2010,20,CHI,GB,home,0.07142857142857142,1,0,0
